questions,option_A,option_B,option_C,option_D,correct_answer,option_E,source_file,source_folder,year,question,answer_llm,model_basename
"Varón de 27 años, presenta masa tumoral testicular mal circunscrita, superficie de corte con grandes áreas de necrosis y 
hemorragia. AP: tumor heterogéneo con patrones de crecimiento sólido, glandular y papilar. Las células tumorales 
son polimorfas, de citoplasma anfófilo y membrana celular mal definida. Frecuentes mitosis y apoptosis, hemorragia y 
necrosis. IHQ: positivo para CK y CD30. Negativo para EMA, CD20 y alfa inhibina. ¿Cuál es el diagnóstico?",Seminoma anaplásico,Seminoma espermatocítico,Carcinoma embrionario,Tumor del saco vitelino,C,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Varón de 27 años, presenta masa tumoral testicular mal circunscrita, superficie de corte con grandes áreas de necrosis y 
hemorragia. AP: tumor heterogéneo con patrones de crecimiento sólido, glandular y papilar. Las células tumorales 
son polimorfas, de citoplasma anfófilo y membrana celular mal definida. Frecuentes mitosis y apoptosis, hemorragia y 
necrosis. IHQ: positivo para CK y CD30. Negativo para EMA, CD20 y alfa inhibina. ¿Cuál es el diagnóstico? A) Seminoma anaplásico B) Seminoma espermatocítico C) Carcinoma embrionario D) Tumor del saco vitelino E) Ninguna de las anteriores","Respuesta final: C) Carcinoma embrionario. The patient's presentation of a mass in the testicle with poor circumscription, necrosis, and hemorrhage, along with a heterogeneous tumor with solid, glandular, and papillary growth patterns, suggests a diagnosis of embryonal carcinoma. The presence of polymorphic tumor cells with anaplastic features, including amphophilic cytoplasm and ill-defined cell membranes, supports this diagnosis. Additionally, the frequent mitoses and apoptosis, as well as the positive immunohistochemical staining for cytokeratin (CK) and CD30, are consistent with embryonal carcinoma. The negative staining for epithelial membrane antigen (EMA), CD20, and alpha inhibin helps to rule out other possibilities such as seminoma, spermatocytic seminoma, and yolk sac tumor. Therefore, the most likely diagnosis is embryonal carcinoma.",JSL-MedLlama-3-8B-v2.0
"¿Cuál es el trastorno caracterizado por piel engrosada e hiperpigmentada en zonas de flexuras y asociado a tumores 
benignos y malignos?",Queratosis seborreica,Acantosis nigricans,Léntigo,Nevus melanocítico,B,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"¿Cuál es el trastorno caracterizado por piel engrosada e hiperpigmentada en zonas de flexuras y asociado a tumores 
benignos y malignos? A) Queratosis seborreica B) Acantosis nigricans C) Léntigo D) Nevus melanocítico E) Ninguna de las anteriores",Respuesta final: B) Acantosis nigricans.,JSL-MedLlama-3-8B-v2.0
"Varón de 62 años con tumor en seno maxilar que causa erosión ósea y destrucción, que incluye extensión dentro del 
paladar duro, meato medio nasal y placas pterigoides. ¿Cuál es el estadío TNM patológico?",3,4a,4b,2,D,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Varón de 62 años con tumor en seno maxilar que causa erosión ósea y destrucción, que incluye extensión dentro del 
paladar duro, meato medio nasal y placas pterigoides. ¿Cuál es el estadío TNM patológico? A) 3 B) 4a C) 4b D) 2 E) Ninguna de las anteriores","Para determinar el estadio TNM patológico del tumor en el seno maxilar, debemos evaluar tres factores: T (tamaño y profundidad de invasión), N (metástasis linfáticas) y M (metástasis hematogénicas).  El tumor en el seno maxilar con erosión ósea y destrucción, incluyendo extensión dentro del paladar duro, meato medio nasal y placas pterigoides, indica una invasión local profunda.  Según la clasificación TNM, esto corresponde al estadio T4.  Además, la extensión al meato medio nasal indica N2, y la destrucción ósea sugiere M0.  Por lo tanto, el estadio TNM patológico para este paciente es 4b.  Respuesta final: C) 4b.",JSL-MedLlama-3-8B-v2.0
¿Qué cambio genético se asocia al carcinoma renal papilar hereditario?,BHD,c-MET,VHL,FH,B,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,¿Qué cambio genético se asocia al carcinoma renal papilar hereditario? A) BHD B) c-MET C) VHL D) FH E) Ninguna de las anteriores,"Para responder esta pregunta, debemos revisar los cambios genéticos asociados con el carcinoma renal papilar hereditario. El carcinoma renal papilar hereditario se asocia con mutaciones en el gen VHL. Por lo tanto, la respuesta correcta es C) VHL.  Respuesta final: C) VHL.",JSL-MedLlama-3-8B-v2.0
"Varón de 40 años, acude por presentar fatiga, prurito e ictericia. Los estudios de imagen describen un aspecto 
""arrosariado"" del árbol biliar intra y extrahépatico. AP: revela daño epitelial de conductos biliares asociado a infiltrados por 
neutrófilos y superpuestos a inflamación crónica. Además, se observan los conductos biliares atrapados por una cicatriz 
concéntrica densa en ""capas de cebolla"". ¿Cuál es el diagnóstico más probable?",Colangitis biliar primaria,Colangitis esclerosante primaria,Enfermedad de Wilson,Deficiencia de α1-antitripsina,B,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Varón de 40 años, acude por presentar fatiga, prurito e ictericia. Los estudios de imagen describen un aspecto 
""arrosariado"" del árbol biliar intra y extrahépatico. AP: revela daño epitelial de conductos biliares asociado a infiltrados por 
neutrófilos y superpuestos a inflamación crónica. Además, se observan los conductos biliares atrapados por una cicatriz 
concéntrica densa en ""capas de cebolla"". ¿Cuál es el diagnóstico más probable? A) Colangitis biliar primaria B) Colangitis esclerosante primaria C) Enfermedad de Wilson D) Deficiencia de α1-antitripsina E) Ninguna de las anteriores","Respuesta final: B) Colangitis esclerosante primaria. The patient's symptoms of fatigue, pruritus, and jaundice, along with imaging findings of a ""arrosariado"" appearance of the intra and extrahepatic bile tree, suggest a diagnosis of primary sclerosing cholangitis. The liver biopsy showing damage to the bile ducts with neutrophil infiltration and chronic inflammation, as well as the characteristic ""onion skin"" fibrosis of the bile ducts, support this diagnosis. This condition is characterized by inflammation and fibrosis of the bile ducts, leading to the symptoms and findings described. The other options are less likely given the specific imaging and histopathological findings.",JSL-MedLlama-3-8B-v2.0
"El síndrome de Lambert-Eaton, ¿Con qué tipo de síndrome paraneoplásico se asocia?",Endocrinos,Neuromusculares,Hematológicos,Dermatológicos,B,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"El síndrome de Lambert-Eaton, ¿Con qué tipo de síndrome paraneoplásico se asocia? A) Endocrinos B) Neuromusculares C) Hematológicos D) Dermatológicos E) Ninguna de las anteriores",El síndrome de Lambert-Eaton se asocia con el síndrome paraneoplásico neuromuscular. La respuesta correcta es B) Neuromusculares.,JSL-MedLlama-3-8B-v2.0
"Varón de 77 años con diagnóstico de Enfermedad de Paget extramamario, localizado en escroto. El patólogo solicita 
estudio de IHQ: CK 7, CK20, CEA, a fin de descartar enfermedad de Paget secundario. ¿Qué resultado espera encontrar 
para confirmar diagnóstico de enfermedad de Paget primario?",CK7 (+) / CK20 (+) / CEA (+),CK7 (-) / CK20 (-) / CEA (-),CK7 (-) / CK20 (+) / CEA (-),CK7 (+) / CK20 (-) / CEA (+),D,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Varón de 77 años con diagnóstico de Enfermedad de Paget extramamario, localizado en escroto. El patólogo solicita 
estudio de IHQ: CK 7, CK20, CEA, a fin de descartar enfermedad de Paget secundario. ¿Qué resultado espera encontrar 
para confirmar diagnóstico de enfermedad de Paget primario? A) CK7 (+) / CK20 (+) / CEA (+) B) CK7 (-) / CK20 (-) / CEA (-) C) CK7 (-) / CK20 (+) / CEA (-) D) CK7 (+) / CK20 (-) / CEA (+) E) Ninguna de las anteriores","Para confirmar el diagnóstico de enfermedad de Paget primario, se espera encontrar un resultado positivo para CK7 y negativo para CK20 y CEA. Por lo tanto, la respuesta correcta es D) CK7 (+) / CK20 (-) / CEA (+).  Respuesta final: D) CK7 (+) / CK20 (-) / CEA (+).",JSL-MedLlama-3-8B-v2.0
"El estudio IHQ de un tumor renal, revela: CD117 (+), Ksp-cadherina (+), CK7 (-), Claudina-7 (+ focal). ¿Cuál es la 
conclusión diagnóstica?",Oncocitoma renal,CCR cromófobo,"CCR células claras, variante eosinófila",Angiomiolipoma epitelioide,A,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"El estudio IHQ de un tumor renal, revela: CD117 (+), Ksp-cadherina (+), CK7 (-), Claudina-7 (+ focal). ¿Cuál es la 
conclusión diagnóstica? A) Oncocitoma renal B) CCR cromófobo C) CCR células claras, variante eosinófila D) Angiomiolipoma epitelioide E) Ninguna de las anteriores","Respuesta final: D) Angiomiolipoma epitelioide. The IHQ study shows CD117 (+), Ksp-cadherina (+), CK7 (-), Claudina-7 (+ focal), which is consistent with the diagnosis of Angiomiolipoma epitelioide. The presence of CD117 and Ksp-cadherina suggests a renal tumor, while the absence of CK7 and the focal positivity for Claudina-7 support the diagnosis of Angiomiolipoma epitelioide. Other options can be ruled out based on the specific immunohistochemical profile.",JSL-MedLlama-3-8B-v2.0
¿Cuál es la causa más frecuente de miocarditis?,Virus de la influenza,VEB,Virus Coxsackie,Postestreptocócica,C,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,¿Cuál es la causa más frecuente de miocarditis? A) Virus de la influenza B) VEB C) Virus Coxsackie D) Postestreptocócica E) Ninguna de las anteriores,"Respuesta final: C) Virus Coxsackie. The most common cause of myocarditis is the Coxsackie virus. Other causes include viral infections such as influenza, adenovirus, and HIV, as well as bacterial infections like streptococcus and staphylococcus. However, Coxsackie virus is the most prevalent cause.",JSL-MedLlama-3-8B-v2.0
"Mujer de 37 años con masa tumoral firme, no definida en mama, de 1.5cm. AP: proliferación desordenada de acinos y 
células estromales intralobulares con apariencia verticilada, estructuras microtubulares comprimidas, se observa dos 
capas de células y presencia de microcalcificaciones. ¿Cuál es el diagnóstico?",Carcinoma ductal in situ,Lesión esclerosante compleja,Adenosis esclerosante,Carcinoma invasivo tipo lobular,C,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Mujer de 37 años con masa tumoral firme, no definida en mama, de 1.5cm. AP: proliferación desordenada de acinos y 
células estromales intralobulares con apariencia verticilada, estructuras microtubulares comprimidas, se observa dos 
capas de células y presencia de microcalcificaciones. ¿Cuál es el diagnóstico? A) Carcinoma ductal in situ B) Lesión esclerosante compleja C) Adenosis esclerosante D) Carcinoma invasivo tipo lobular E) Ninguna de las anteriores","Resumen de la información: La paciente tiene una masa tumoral firme, no definida en mama, de 1.5cm. La biopsia muestra proliferación desordenada de acinos y células estromales intralobulares con apariencia verticilada, estructuras microtubulares comprimidas, dos capas de células y presencia de microcalcificaciones.  Respuesta final: A) Carcinoma ductal in situ  El diagnóstico es Carcinoma ductal in situ, que es un tipo de cáncer de mama que se desarrolla en los ductos mamarios y no invade los tejidos circundantes. Las características descritas en la biopsia, como la proliferación desordenada de acinos y células estromales intralobulares, la apariencia verticilada y la presencia de microcalcificaciones, son consistentes con este diagnóstico.  La lesión esclerosante compleja (B) se caracteriza por la formación de estructuras fibrosas y la disminución de la densidad celular, lo que no se describe en la biopsia. La adenosis esclerosante",JSL-MedLlama-3-8B-v2.0
"¿Cuál es la malformación de la fosa posterior caracterizado por su agrandamiento y asociado a un vermis cerebeloso 
ausente o rudimentario y reemplazado por quiste en la línea media, tapizado por epéndimo?",Dandy-Walker,Arnold-Chiari (tipo II),Chiari de tipo I,De Joubert,A,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"¿Cuál es la malformación de la fosa posterior caracterizado por su agrandamiento y asociado a un vermis cerebeloso 
ausente o rudimentario y reemplazado por quiste en la línea media, tapizado por epéndimo? A) Dandy-Walker B) Arnold-Chiari (tipo II) C) Chiari de tipo I D) De Joubert E) Ninguna de las anteriores","Respuesta final: A) Dandy-Walker. The Dandy-Walker malformation is characterized by an enlargement of the posterior fossa, absence or rudimentary vermis cerebelli, and a cyst in the midline lined by ependyma. It is a distinct entity from Arnold-Chiari malformation type II, Chiari type I, and De Joubert syndrome. Therefore, the correct answer is A) Dandy-Walker.",JSL-MedLlama-3-8B-v2.0
